case,comparison,parameter,n,risk_difference,MCSE
skin_K8,coupled - projected_initial,cumulative_relative_1,100,-0.006521520167886818,0.001457098865024127
skin_K8,coupled - projected_initial,baseline_relative_ISE_0,100,0.03397170801039331,0.0016016424645570002
skin_K8,coupled - projected_initial,baseline_relative_ISE_1,100,-0.0073051744790732865,0.0017086917980200411
skin_K8,coupled - projected_initial,prediction_mse,100,0.03706932030241987,0.0029108950445400667
skin_K8,coupled - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_K8,fallback - projected_initial,treatment_0,100,-0.00026768663305109575,5.505403295181736e-05
skin_K8,fallback - projected_initial,age10_0,100,-0.00010918420819259808,3.191904881508614e-05
skin_K8,fallback - projected_initial,treatment_1,100,5.725801615576282e-05,9.632916428529814e-05
skin_K8,fallback - projected_initial,age10_1,100,-1.7259655997153737e-06,2.6523867941125912e-05
skin_K8,fallback - projected_initial,sigma0,100,8.0694814527299e-06,2.3722859414081147e-06
skin_K8,fallback - projected_initial,sigma1,100,5.955927406832211e-05,2.1002674738893196e-05
skin_K8,fallback - projected_initial,nu0,100,-0.05921202794062981,0.006104446670975061
skin_K8,fallback - projected_initial,nu1,100,-1.8489145116205044,0.02753160272198609
skin_K8,fallback - projected_initial,theta,100,-0.05076375884412323,0.001524484090468585
skin_K8,fallback - projected_initial,cumulative_relative_0,100,0.030154282699832242,0.0014540939371213305
skin_K8,fallback - projected_initial,cumulative_relative_1,100,-0.006521520167886818,0.001457098865024127
skin_K8,fallback - projected_initial,baseline_relative_ISE_0,100,0.03397170801039331,0.0016016424645570002
skin_K8,fallback - projected_initial,baseline_relative_ISE_1,100,-0.0073051744790732865,0.0017086917980200411
skin_K8,fallback - projected_initial,prediction_mse,100,0.03706932030241987,0.0029108950445400667
skin_K8,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_zero_clinics,coupled - initial,treatment_0,200,-0.0003718635579521738,5.295186998753114e-05
skin_zero_clinics,coupled - initial,age10_0,200,-4.448344428262748e-05,1.5761215685395874e-05
skin_zero_clinics,coupled - initial,treatment_1,200,4.333012075031882e-05,5.1201151944499246e-05
skin_zero_clinics,coupled - initial,age10_1,200,2.5878646448465483e-05,2.231490539132387e-05
skin_zero_clinics,coupled - initial,sigma0,200,4.708729090520717e-06,2.286628533510125e-06
skin_zero_clinics,coupled - initial,sigma1,200,6.206795792427292e-05,1.5785255491586175e-05
skin_zero_clinics,coupled - initial,nu0,200,-0.07279298177599172,0.003951793497053419
skin_zero_clinics,coupled - initial,nu1,200,-1.8669005986947314,0.021104230426233855
skin_zero_clinics,coupled - initial,theta,200,-0.05274872355338031,0.0009095386091769783
skin_zero_clinics,coupled - initial,cumulative_relative_0,200,0.029023492498078073,0.0008945385527035721
skin_zero_clinics,coupled - initial,cumulative_relative_1,200,-0.006989820919131025,0.0011361186590526737
skin_zero_clinics,coupled - initial,baseline_relative_ISE_0,200,0.031648110517136584,0.0009675600764749768
skin_zero_clinics,coupled - initial,baseline_relative_ISE_1,200,-0.007835359184491637,0.0013151696437684955
skin_zero_clinics,coupled - initial,prediction_mse,200,0.030489077683076293,0.002098110548244986
skin_zero_clinics,coupled - initial,negative_prediction_fraction,200,0.0,0.0
skin_zero_clinics,coupled - projected_initial,treatment_0,200,-0.0003718635579521738,5.295186998753114e-05
skin_zero_clinics,coupled - projected_initial,age10_0,200,-4.448344428262748e-05,1.5761215685395874e-05
skin_zero_clinics,coupled - projected_initial,treatment_1,200,4.333012075031882e-05,5.1201151944499246e-05
skin_zero_clinics,coupled - projected_initial,age10_1,200,2.5878646448465483e-05,2.231490539132387e-05
skin_zero_clinics,coupled - projected_initial,sigma0,200,6.891257082591276e-06,2.24657305269545e-06
skin_zero_clinics,coupled - projected_initial,sigma1,200,6.337578163471136e-05,1.575994305196843e-05
skin_zero_clinics,coupled - projected_initial,nu0,200,-0.07279298177599172,0.003951793497053418
skin_zero_clinics,coupled - projected_initial,nu1,200,-1.8669005986947311,0.021104230426233855
skin_zero_clinics,coupled - projected_initial,theta,200,-0.05274872355338031,0.0009095386091769785
skin_zero_clinics,coupled - projected_initial,cumulative_relative_0,200,0.029023492498078073,0.0008945385527035721
skin_zero_clinics,coupled - projected_initial,cumulative_relative_1,200,-0.006989820919131025,0.0011361186590526737
skin_zero_clinics,coupled - projected_initial,baseline_relative_ISE_0,200,0.031648110517136584,0.0009675600764749768
skin_zero_clinics,coupled - projected_initial,baseline_relative_ISE_1,200,-0.007835359184491637,0.0013151696437684955
skin_zero_clinics,coupled - projected_initial,prediction_mse,200,0.030489077683076293,0.002098110548244986
skin_zero_clinics,coupled - projected_initial,negative_prediction_fraction,200,0.0,0.0
skin_zero_clinics,fallback - projected_initial,treatment_0,200,-0.0003718635579521738,5.295186998753114e-05
skin_zero_clinics,fallback - projected_initial,age10_0,200,-4.448344428262748e-05,1.5761215685395874e-05
skin_zero_clinics,fallback - projected_initial,treatment_1,200,4.333012075031882e-05,5.1201151944499246e-05
skin_zero_clinics,fallback - projected_initial,age10_1,200,2.5878646448465483e-05,2.231490539132387e-05
skin_zero_clinics,fallback - projected_initial,sigma0,200,6.891257082591276e-06,2.24657305269545e-06
skin_zero_clinics,fallback - projected_initial,sigma1,200,6.337578163471136e-05,1.575994305196843e-05
skin_zero_clinics,fallback - projected_initial,nu0,200,-0.07279298177599172,0.003951793497053418
skin_zero_clinics,fallback - projected_initial,nu1,200,-1.8669005986947311,0.021104230426233855
skin_zero_clinics,fallback - projected_initial,theta,200,-0.05274872355338031,0.0009095386091769785
skin_zero_clinics,fallback - projected_initial,cumulative_relative_0,200,0.029023492498078073,0.0008945385527035721
skin_zero_clinics,fallback - projected_initial,cumulative_relative_1,200,-0.006989820919131025,0.0011361186590526737
skin_zero_clinics,fallback - projected_initial,baseline_relative_ISE_0,200,0.031648110517136584,0.0009675600764749768
skin_zero_clinics,fallback - projected_initial,baseline_relative_ISE_1,200,-0.007835359184491637,0.0013151696437684955
skin_zero_clinics,fallback - projected_initial,prediction_mse,200,0.030489077683076293,0.002098110548244986
skin_zero_clinics,fallback - projected_initial,negative_prediction_fraction,200,0.0,0.0
skin_moderate_clinics,coupled - initial,treatment_0,99,-0.0003490554288731998,7.661710605693108e-05
skin_moderate_clinics,coupled - initial,age10_0,99,-9.474682255709789e-05,3.4185739495438794e-05
skin_moderate_clinics,coupled - initial,treatment_1,99,-0.00017464177369980183,0.00010127871582329582
skin_moderate_clinics,coupled - initial,age10_1,99,2.078781889200561e-05,3.964672818829717e-05
skin_moderate_clinics,coupled - initial,sigma0,99,-0.0005592399053864629,3.758786822593263e-05
skin_moderate_clinics,coupled - initial,sigma1,99,-8.949448228125829e-05,3.992307814713941e-05
skin_moderate_clinics,coupled - initial,nu0,99,-0.07785459977326943,0.008449179395404393
skin_moderate_clinics,coupled - initial,nu1,99,-1.8679135338463406,0.030509646090436653
skin_moderate_clinics,coupled - initial,theta,99,-0.05291132535141045,0.0014451412179229556
skin_moderate_clinics,coupled - initial,cumulative_relative_0,99,0.02920465150603681,0.002742136147946715
skin_moderate_clinics,coupled - initial,cumulative_relative_1,99,-0.002501769710611431,0.0018205691378935668
skin_moderate_clinics,coupled - initial,baseline_relative_ISE_0,99,0.031301089084113186,0.002949575028002872
skin_moderate_clinics,coupled - initial,baseline_relative_ISE_1,99,-0.0033229053134805754,0.0021196328523077
skin_moderate_clinics,coupled - initial,prediction_mse,99,0.023770313832411693,0.003479342325639851
skin_moderate_clinics,coupled - initial,negative_prediction_fraction,99,0.0,0.0
skin_moderate_clinics,coupled - projected_initial,treatment_0,99,-0.0003490554288731998,7.661710605693108e-05
skin_moderate_clinics,coupled - projected_initial,age10_0,99,-9.474682255709789e-05,3.4185739495438794e-05
skin_moderate_clinics,coupled - projected_initial,treatment_1,99,-0.00017464177369980183,0.00010127871582329582
skin_moderate_clinics,coupled - projected_initial,age10_1,99,2.078781889200561e-05,3.964672818829717e-05
skin_moderate_clinics,coupled - projected_initial,sigma0,99,-0.0005585677637110119,3.768365741601332e-05
skin_moderate_clinics,coupled - projected_initial,sigma1,99,-7.065080006114465e-05,3.980493507783249e-05
skin_moderate_clinics,coupled - projected_initial,nu0,99,-0.07785459977326942,0.008449179395404393
skin_moderate_clinics,coupled - projected_initial,nu1,99,-1.8679135338463406,0.030509646090436653
skin_moderate_clinics,coupled - projected_initial,theta,99,-0.05291132535141045,0.0014451412179229562
skin_moderate_clinics,coupled - projected_initial,cumulative_relative_0,99,0.02920465150603681,0.002742136147946715
skin_moderate_clinics,coupled - projected_initial,cumulative_relative_1,99,-0.002501769710611431,0.0018205691378935668
skin_moderate_clinics,coupled - projected_initial,baseline_relative_ISE_0,99,0.031301089084113186,0.002949575028002872
skin_moderate_clinics,coupled - projected_initial,baseline_relative_ISE_1,99,-0.0033229053134805754,0.0021196328523077
skin_moderate_clinics,coupled - projected_initial,prediction_mse,99,0.023770313832411693,0.003479342325639851
skin_moderate_clinics,coupled - projected_initial,negative_prediction_fraction,99,0.0,0.0
skin_moderate_clinics,fallback - projected_initial,treatment_0,100,-0.00034556487458446775,7.592734218297669e-05
skin_moderate_clinics,fallback - projected_initial,age10_0,100,-9.379935433152692e-05,3.385541589157443e-05
skin_moderate_clinics,fallback - projected_initial,treatment_1,100,-0.0001728953559628038,0.00010027602249865965
skin_moderate_clinics,fallback - projected_initial,age10_1,100,2.0579940703085555e-05,3.924880900431772e-05
skin_moderate_clinics,fallback - projected_initial,sigma0,100,-0.0005529820860739017,3.772077239649553e-05
skin_moderate_clinics,fallback - projected_initial,sigma1,100,-6.994429206053321e-05,3.941120846884015e-05
skin_moderate_clinics,fallback - projected_initial,nu0,100,-0.07707605377553672,0.008400416279994534
skin_moderate_clinics,fallback - projected_initial,nu1,100,-1.8492343985078774,0.035512417989557614
skin_moderate_clinics,fallback - projected_initial,theta,100,-0.05238221209789635,0.0015253279358843884
skin_moderate_clinics,fallback - projected_initial,cumulative_relative_0,100,0.028912604990976445,0.0027302409431691982
skin_moderate_clinics,fallback - projected_initial,cumulative_relative_1,100,-0.0024767520135053167,0.0018024451257394793
skin_moderate_clinics,fallback - projected_initial,baseline_relative_ISE_0,100,0.030988078193272053,0.0029366594638614366
skin_moderate_clinics,fallback - projected_initial,baseline_relative_ISE_1,100,-0.0032896762603457697,0.0020985925593079453
skin_moderate_clinics,fallback - projected_initial,prediction_mse,100,0.023532610694087578,0.003452565617128555
skin_moderate_clinics,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_flat,coupled - initial,treatment_0,100,-0.00028041688693910026,7.28799753988083e-05
skin_flat,coupled - initial,age10_0,100,-4.597295443012266e-05,1.95082429038046e-05
skin_flat,coupled - initial,treatment_1,100,7.376824907667857e-05,7.073564257136379e-05
skin_flat,coupled - initial,age10_1,100,-6.320744091758173e-06,1.850043346166169e-05
skin_flat,coupled - initial,sigma0,100,3.7303301980192824e-06,2.731732233863589e-06
skin_flat,coupled - initial,sigma1,100,3.841075966777695e-05,1.6478917091214826e-05
skin_flat,coupled - initial,nu0,100,-0.05036090612825544,0.006497676336584083
skin_flat,coupled - initial,nu1,100,-1.7597915432240632,0.028388635148823477
skin_flat,coupled - initial,theta,100,-0.05207396176484167,0.0010925181436029572
skin_flat,coupled - initial,cumulative_relative_0,100,0.03731090622582769,0.001628695994679417
skin_flat,coupled - initial,cumulative_relative_1,100,-0.002965394409896886,0.0017287139267961505
skin_flat,coupled - initial,baseline_relative_ISE_0,100,0.03817494814344306,0.00159557292389635
skin_flat,coupled - initial,baseline_relative_ISE_1,100,-0.0027883514150819112,0.0018325587028349716
skin_flat,coupled - initial,prediction_mse,100,0.045679384438789626,0.0031244756226129055
skin_flat,coupled - initial,negative_prediction_fraction,100,0.0,0.0
skin_flat,coupled - projected_initial,treatment_0,100,-0.00028041688693910026,7.28799753988083e-05
skin_flat,coupled - projected_initial,age10_0,100,-4.597295443012266e-05,1.95082429038046e-05
skin_flat,coupled - projected_initial,treatment_1,100,7.376824907667857e-05,7.073564257136379e-05
skin_flat,coupled - projected_initial,age10_1,100,-6.320744091758173e-06,1.850043346166169e-05
skin_flat,coupled - projected_initial,sigma0,100,7.72495754510601e-06,2.561923247296196e-06
skin_flat,coupled - projected_initial,sigma1,100,4.4337320320871904e-05,1.631263126608124e-05
skin_flat,coupled - projected_initial,nu0,100,-0.05036090612825546,0.006497676336584083
skin_flat,coupled - projected_initial,nu1,100,-1.7597915432240632,0.028388635148823477
skin_flat,coupled - projected_initial,theta,100,-0.05207396176484167,0.0010925181436029574
skin_flat,coupled - projected_initial,cumulative_relative_0,100,0.03731090622582769,0.001628695994679417
skin_flat,coupled - projected_initial,cumulative_relative_1,100,-0.002965394409896886,0.0017287139267961505
skin_flat,coupled - projected_initial,baseline_relative_ISE_0,100,0.03817494814344306,0.00159557292389635
skin_flat,coupled - projected_initial,baseline_relative_ISE_1,100,-0.0027883514150819112,0.0018325587028349716
skin_flat,coupled - projected_initial,prediction_mse,100,0.045679384438789626,0.0031244756226129055
skin_flat,coupled - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_flat,fallback - projected_initial,treatment_0,100,-0.00028041688693910026,7.28799753988083e-05
skin_flat,fallback - projected_initial,age10_0,100,-4.597295443012266e-05,1.95082429038046e-05
skin_flat,fallback - projected_initial,treatment_1,100,7.376824907667857e-05,7.073564257136379e-05
skin_flat,fallback - projected_initial,age10_1,100,-6.320744091758173e-06,1.850043346166169e-05
skin_flat,fallback - projected_initial,sigma0,100,7.72495754510601e-06,2.561923247296196e-06
skin_flat,fallback - projected_initial,sigma1,100,4.4337320320871904e-05,1.631263126608124e-05
skin_flat,fallback - projected_initial,nu0,100,-0.05036090612825546,0.006497676336584083
skin_flat,fallback - projected_initial,nu1,100,-1.7597915432240632,0.028388635148823477
skin_flat,fallback - projected_initial,theta,100,-0.05207396176484167,0.0010925181436029574
skin_flat,fallback - projected_initial,cumulative_relative_0,100,0.03731090622582769,0.001628695994679417
skin_flat,fallback - projected_initial,cumulative_relative_1,100,-0.002965394409896886,0.0017287139267961505
skin_flat,fallback - projected_initial,baseline_relative_ISE_0,100,0.03817494814344306,0.00159557292389635
skin_flat,fallback - projected_initial,baseline_relative_ISE_1,100,-0.0027883514150819112,0.0018325587028349716
skin_flat,fallback - projected_initial,prediction_mse,100,0.045679384438789626,0.0031244756226129055
skin_flat,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_law_alt,coupled - initial,treatment_0,100,-4.011964126825063e-05,6.109228016091971e-05
skin_law_alt,coupled - initial,age10_0,100,-5.592387898193591e-06,1.2911634664700164e-05
skin_law_alt,coupled - initial,treatment_1,100,-0.0004941711482087093,0.00039126689909758233
skin_law_alt,coupled - initial,age10_1,100,-0.0004307981639856319,0.00012142322089184958
skin_law_alt,coupled - initial,sigma0,100,4.066304008955211e-06,8.208784402014406e-06
skin_law_alt,coupled - initial,sigma1,100,0.00012812532139472064,5.540218203699923e-05
skin_law_alt,coupled - initial,nu0,100,-0.04303021323749124,0.015616636374751372
skin_law_alt,coupled - initial,nu1,100,-1.0266146691444036,0.1223749531913724
skin_law_alt,coupled - initial,theta,100,-0.001041053258270306,0.008951294545140058
skin_law_alt,coupled - initial,cumulative_relative_0,100,-0.0006809494643369337,0.00017896396836737262
skin_law_alt,coupled - initial,cumulative_relative_1,100,-0.02354088995837507,0.0028161743635635363
skin_law_alt,coupled - initial,baseline_relative_ISE_0,100,-0.000542397445435691,0.0002134198482525934
skin_law_alt,coupled - initial,baseline_relative_ISE_1,100,-0.03198884899916191,0.0032902871847684326
skin_law_alt,coupled - initial,prediction_mse,100,-0.03598426197569003,0.0039538318655981276
skin_law_alt,coupled - initial,negative_prediction_fraction,100,0.0,0.0
skin_law_alt,coupled - projected_initial,treatment_0,100,-4.011964126825063e-05,6.109228016091971e-05
skin_law_alt,coupled - projected_initial,age10_0,100,-5.592387898193591e-06,1.2911634664700164e-05
skin_law_alt,coupled - projected_initial,treatment_1,100,-0.0004941711482087093,0.00039126689909758233
skin_law_alt,coupled - projected_initial,age10_1,100,-0.0004307981639856319,0.00012142322089184958
skin_law_alt,coupled - projected_initial,sigma0,100,1.4115387269570927e-05,7.93900721156378e-06
skin_law_alt,coupled - projected_initial,sigma1,100,0.00013834482119432518,5.514913806498342e-05
skin_law_alt,coupled - projected_initial,nu0,100,-0.04303021323749125,0.015616636374751375
skin_law_alt,coupled - projected_initial,nu1,100,-1.0266146691444038,0.1223749531913724
skin_law_alt,coupled - projected_initial,theta,100,-0.001041053258270304,0.008951294545140058
skin_law_alt,coupled - projected_initial,cumulative_relative_0,100,-0.0006809494643369337,0.00017896396836737262
skin_law_alt,coupled - projected_initial,cumulative_relative_1,100,-0.02354088995837507,0.0028161743635635363
skin_law_alt,coupled - projected_initial,baseline_relative_ISE_0,100,-0.000542397445435691,0.0002134198482525934
skin_law_alt,coupled - projected_initial,baseline_relative_ISE_1,100,-0.03198884899916191,0.0032902871847684326
skin_law_alt,coupled - projected_initial,prediction_mse,100,-0.03598426197569003,0.0039538318655981276
skin_law_alt,coupled - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_law_alt,fallback - projected_initial,treatment_0,100,-4.011964126825063e-05,6.109228016091971e-05
skin_law_alt,fallback - projected_initial,age10_0,100,-5.592387898193591e-06,1.2911634664700164e-05
skin_law_alt,fallback - projected_initial,treatment_1,100,-0.0004941711482087093,0.00039126689909758233
skin_law_alt,fallback - projected_initial,age10_1,100,-0.0004307981639856319,0.00012142322089184958
skin_law_alt,fallback - projected_initial,sigma0,100,1.4115387269570927e-05,7.93900721156378e-06
skin_law_alt,fallback - projected_initial,sigma1,100,0.00013834482119432518,5.514913806498342e-05
skin_law_alt,fallback - projected_initial,nu0,100,-0.04303021323749125,0.015616636374751375
skin_law_alt,fallback - projected_initial,nu1,100,-1.0266146691444038,0.1223749531913724
skin_law_alt,fallback - projected_initial,theta,100,-0.001041053258270304,0.008951294545140058
skin_law_alt,fallback - projected_initial,cumulative_relative_0,100,-0.0006809494643369337,0.00017896396836737262
skin_law_alt,fallback - projected_initial,cumulative_relative_1,100,-0.02354088995837507,0.0028161743635635363
skin_law_alt,fallback - projected_initial,baseline_relative_ISE_0,100,-0.000542397445435691,0.0002134198482525934
skin_law_alt,fallback - projected_initial,baseline_relative_ISE_1,100,-0.03198884899916191,0.0032902871847684326
skin_law_alt,fallback - projected_initial,prediction_mse,100,-0.03598426197569003,0.0039538318655981276
skin_law_alt,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_law_mixture,coupled - initial,treatment_0,100,-0.00014051768348961424,5.0539382899451686e-05
skin_law_mixture,coupled - initial,age10_0,100,-9.671804269860062e-06,8.68724419314338e-06
skin_law_mixture,coupled - initial,treatment_1,100,-0.00046468336930995737,0.00021649529984366626
skin_law_mixture,coupled - initial,age10_1,100,-0.00011667337432507194,5.0970420727422026e-05
skin_law_mixture,coupled - initial,sigma0,100,7.708976920539008e-06,6.407255864073535e-06
skin_law_mixture,coupled - initial,sigma1,100,8.005107820234392e-05,2.408921897313377e-05
skin_law_mixture,coupled - initial,nu0,100,-0.20662075234607627,0.0026332884146096675
skin_law_mixture,coupled - initial,nu1,100,-2.010048943179978,0.029391495858614537
skin_law_mixture,coupled - initial,theta,100,-0.046609345272770754,0.0028955012672285214
skin_law_mixture,coupled - initial,cumulative_relative_0,100,0.0026351593186713846,0.0003741123790641048
skin_law_mixture,coupled - initial,cumulative_relative_1,100,-0.027516609676042938,0.00203431991149386
skin_law_mixture,coupled - initial,baseline_relative_ISE_0,100,0.0027782741019615653,0.0003891195818543065
skin_law_mixture,coupled - initial,baseline_relative_ISE_1,100,-0.03308943494629854,0.0022150175613594642
skin_law_mixture,coupled - initial,prediction_mse,100,-0.04721770639453606,0.0020934566690024273
skin_law_mixture,coupled - initial,negative_prediction_fraction,100,0.0,0.0
skin_law_mixture,coupled - projected_initial,treatment_0,100,-0.00014051768348961424,5.0539382899451686e-05
skin_law_mixture,coupled - projected_initial,age10_0,100,-9.671804269860062e-06,8.68724419314338e-06
skin_law_mixture,coupled - projected_initial,treatment_1,100,-0.00046468336930995737,0.00021649529984366626
skin_law_mixture,coupled - projected_initial,age10_1,100,-0.00011667337432507194,5.0970420727422026e-05
skin_law_mixture,coupled - projected_initial,sigma0,100,1.4405276184942151e-05,6.189992340740627e-06
skin_law_mixture,coupled - projected_initial,sigma1,100,8.771669035413215e-05,2.3791026373218628e-05
skin_law_mixture,coupled - projected_initial,nu0,100,-0.2066207523460763,0.0026332884146096657
skin_law_mixture,coupled - projected_initial,nu1,100,-2.010048943179978,0.02939149585861454
skin_law_mixture,coupled - projected_initial,theta,100,-0.046609345272770754,0.0028955012672285214
skin_law_mixture,coupled - projected_initial,cumulative_relative_0,100,0.0026351593186713846,0.0003741123790641048
skin_law_mixture,coupled - projected_initial,cumulative_relative_1,100,-0.027516609676042938,0.00203431991149386
skin_law_mixture,coupled - projected_initial,baseline_relative_ISE_0,100,0.0027782741019615653,0.0003891195818543065
skin_law_mixture,coupled - projected_initial,baseline_relative_ISE_1,100,-0.03308943494629854,0.0022150175613594642
skin_law_mixture,coupled - projected_initial,prediction_mse,100,-0.04721770639453606,0.0020934566690024273
skin_law_mixture,coupled - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_law_mixture,fallback - projected_initial,treatment_0,100,-0.00014051768348961424,5.0539382899451686e-05
skin_law_mixture,fallback - projected_initial,age10_0,100,-9.671804269860062e-06,8.68724419314338e-06
skin_law_mixture,fallback - projected_initial,treatment_1,100,-0.00046468336930995737,0.00021649529984366626
skin_law_mixture,fallback - projected_initial,age10_1,100,-0.00011667337432507194,5.0970420727422026e-05
skin_law_mixture,fallback - projected_initial,sigma0,100,1.4405276184942151e-05,6.189992340740627e-06
skin_law_mixture,fallback - projected_initial,sigma1,100,8.771669035413215e-05,2.3791026373218628e-05
skin_law_mixture,fallback - projected_initial,nu0,100,-0.2066207523460763,0.0026332884146096657
skin_law_mixture,fallback - projected_initial,nu1,100,-2.010048943179978,0.02939149585861454
skin_law_mixture,fallback - projected_initial,theta,100,-0.046609345272770754,0.0028955012672285214
skin_law_mixture,fallback - projected_initial,cumulative_relative_0,100,0.0026351593186713846,0.0003741123790641048
skin_law_mixture,fallback - projected_initial,cumulative_relative_1,100,-0.027516609676042938,0.00203431991149386
skin_law_mixture,fallback - projected_initial,baseline_relative_ISE_0,100,0.0027782741019615653,0.0003891195818543065
skin_law_mixture,fallback - projected_initial,baseline_relative_ISE_1,100,-0.03308943494629854,0.0022150175613594642
skin_law_mixture,fallback - projected_initial,prediction_mse,100,-0.04721770639453606,0.0020934566690024273
skin_law_mixture,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_dynamic,coupled - initial,treatment_0,100,-0.0002943217625628667,7.937584026098128e-05
skin_dynamic,coupled - initial,age10_0,100,-9.23172484292421e-05,2.4291887179799594e-05
skin_dynamic,coupled - initial,measured_z_0,100,-0.00030997884343726044,8.66200895583856e-05
skin_dynamic,coupled - initial,treatment_1,100,4.803201408307421e-05,0.00010249747492799739
skin_dynamic,coupled - initial,age10_1,100,-5.0294052953634977e-05,2.3594517439181324e-05
skin_dynamic,coupled - initial,measured_z_1,100,8.500092651843857e-05,0.00011749621069465649
skin_dynamic,coupled - initial,sigma0,100,-2.1340008227902432e-06,1.7227556086310558e-06
skin_dynamic,coupled - initial,sigma1,100,5.6918329049815356e-05,1.891603094442858e-05
skin_dynamic,coupled - initial,nu0,100,-0.07813972403077163,0.005637133861849389
skin_dynamic,coupled - initial,nu1,100,-1.8594684776879629,0.02537761503739245
skin_dynamic,coupled - initial,theta,100,-0.05349531617484403,0.001265955250200861
skin_dynamic,coupled - initial,cumulative_relative_0,100,0.026950878655552294,0.001279722086848866
skin_dynamic,coupled - initial,cumulative_relative_1,100,-0.007508502681280325,0.001448653433776305
skin_dynamic,coupled - initial,baseline_relative_ISE_0,100,0.0289531763717039,0.00138000067045299
skin_dynamic,coupled - initial,baseline_relative_ISE_1,100,-0.008477487157309537,0.0016188373434800726
skin_dynamic,coupled - initial,prediction_mse,100,0.028931810218528985,0.002294507071951643
skin_dynamic,coupled - initial,negative_prediction_fraction,100,0.0,0.0
skin_dynamic,coupled - projected_initial,treatment_0,100,-0.0002943217625628667,7.937584026098128e-05
skin_dynamic,coupled - projected_initial,age10_0,100,-9.23172484292421e-05,2.4291887179799594e-05
skin_dynamic,coupled - projected_initial,measured_z_0,100,-0.00030997884343726044,8.66200895583856e-05
skin_dynamic,coupled - projected_initial,treatment_1,100,4.803201408307421e-05,0.00010249747492799739
skin_dynamic,coupled - projected_initial,age10_1,100,-5.0294052953634977e-05,2.3594517439181324e-05
skin_dynamic,coupled - projected_initial,measured_z_1,100,8.500092651843857e-05,0.00011749621069465649
skin_dynamic,coupled - projected_initial,sigma0,100,2.5729184554134348e-06,1.5329409387868451e-06
skin_dynamic,coupled - projected_initial,sigma1,100,6.134884143504868e-05,1.8764075352483237e-05
skin_dynamic,coupled - projected_initial,nu0,100,-0.07813972403077166,0.005637133861849388
skin_dynamic,coupled - projected_initial,nu1,100,-1.8594684776879629,0.02537761503739245
skin_dynamic,coupled - projected_initial,theta,100,-0.05349531617484402,0.0012659552502008614
skin_dynamic,coupled - projected_initial,cumulative_relative_0,100,0.026950878655552294,0.001279722086848866
skin_dynamic,coupled - projected_initial,cumulative_relative_1,100,-0.007508502681280325,0.001448653433776305
skin_dynamic,coupled - projected_initial,baseline_relative_ISE_0,100,0.0289531763717039,0.00138000067045299
skin_dynamic,coupled - projected_initial,baseline_relative_ISE_1,100,-0.008477487157309537,0.0016188373434800726
skin_dynamic,coupled - projected_initial,prediction_mse,100,0.028931810218528985,0.002294507071951643
skin_dynamic,coupled - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_dynamic,fallback - projected_initial,treatment_0,100,-0.0002943217625628667,7.937584026098128e-05
skin_dynamic,fallback - projected_initial,age10_0,100,-9.23172484292421e-05,2.4291887179799594e-05
skin_dynamic,fallback - projected_initial,measured_z_0,100,-0.00030997884343726044,8.66200895583856e-05
skin_dynamic,fallback - projected_initial,treatment_1,100,4.803201408307421e-05,0.00010249747492799739
skin_dynamic,fallback - projected_initial,age10_1,100,-5.0294052953634977e-05,2.3594517439181324e-05
skin_dynamic,fallback - projected_initial,measured_z_1,100,8.500092651843857e-05,0.00011749621069465649
skin_dynamic,fallback - projected_initial,sigma0,100,2.5729184554134348e-06,1.5329409387868451e-06
skin_dynamic,fallback - projected_initial,sigma1,100,6.134884143504868e-05,1.8764075352483237e-05
skin_dynamic,fallback - projected_initial,nu0,100,-0.07813972403077166,0.005637133861849388
skin_dynamic,fallback - projected_initial,nu1,100,-1.8594684776879629,0.02537761503739245
skin_dynamic,fallback - projected_initial,theta,100,-0.05349531617484402,0.0012659552502008614
skin_dynamic,fallback - projected_initial,cumulative_relative_0,100,0.026950878655552294,0.001279722086848866
skin_dynamic,fallback - projected_initial,cumulative_relative_1,100,-0.007508502681280325,0.001448653433776305
skin_dynamic,fallback - projected_initial,baseline_relative_ISE_0,100,0.0289531763717039,0.00138000067045299
skin_dynamic,fallback - projected_initial,baseline_relative_ISE_1,100,-0.008477487157309537,0.0016188373434800726
skin_dynamic,fallback - projected_initial,prediction_mse,100,0.028931810218528985,0.002294507071951643
skin_dynamic,fallback - projected_initial,negative_prediction_fraction,100,0.0,0.0
skin_rich_design,coupled - initial,treatment_0,98,-0.00033780394023021223,0.00011037279757549073
skin_rich_design,coupled - initial,baseline_Se20_0,98,-0.00013097153313298417,2.943987894858316e-05
skin_rich_design,coupled - initial,history_none_0,98,0.009789090047619192,0.002914121037945608
skin_rich_design,coupled - initial,history_SCC_only_0,98,0.0010901282199306823,0.0006846208313177604
